latent_id,activation,lemma,present_phones,past_phones
136,1.5561490058898926,audit,AO D IH T,AO D IH T IH D
136,1.4395633935928345,adhere,AH D HH IH R,AE D HH IH R D
136,1.3976432085037231,idle,AY D AH L,AY D AH L D
136,1.3962942361831665,adulterate,AH D AH L T ER EY T,AH D AH L T ER EY T IH D
136,1.3919520378112793,edit,EH D AH T,EH D AH T AH D
136,1.3816300630569458,admire,AE D M AY R,AH D M AY ER D
136,1.3702692985534668,admit,AH D M IH T,AH D M IH T IH D
136,1.3598904609680176,advertise,AE D V ER T AY Z,AE D V ER T AY Z D
136,1.3495756387710571,advocate,AE D V AH K AH T,AE D V AH K EY T IH D
136,1.3465291261672974,addle,AE D AH L,AE D AH L D
136,1.3448363542556763,addict,AH D IH K T,AH D IH K T IH D
136,1.3312243223190308,idolize,AY D AH L AY Z,AY D AH L AY Z D
136,1.327214241027832,editorialize,EH D AH T AO R IY AH L AY Z,EH D AH T AO R IY AH L AY Z D
136,1.306571364402771,advise,AE D V AY Z,AE D V AY Z D
136,1.306276559829712,address,AE D R EH S,AH D R EH S T
136,1.2990392446517944,advantage,AE D V AE N T IH JH,AE D V AE N T IH JH D
136,1.2886364459991455,identify,AY D EH N T AH F AY,AY D EH N T AH F AY D
136,1.2851412296295166,admonish,AE D M AA N IH SH,AH D M AA N IH SH T
136,1.2821887731552124,idealize,AY D IY L AY Z,AY D IY AH L AY Z D
136,1.2780615091323853,advance,AH D V AE N S,AH D V AE N S T
136,1.249245047569275,add,AE D,AE D AH D
136,1.240891456604004,eye,AY,AY D
136,1.2044435739517212,adore,AH D AO R,AH D AO R D
136,1.194482684135437,owe,OW,OW D
136,1.159479022026062,awe,AA,AO D
136,1.0952930450439453,er,ER,EH R D
136,0.479070782661438,document,D AA K Y AH M EH N T,D AA K Y AH M EH N T AH D
136,0.302701473236084,authorize,AO TH ER AY Z,AO TH ER AY Z D
136,0.27965477108955383,alter,AO L T ER,AO L T ER D
136,0.22701188921928406,cohere,K OW HH IH R,K OW HH IH R D
136,0.10988721251487732,fluff,F L AH F,F L AH F T
137,0.6434141993522644,criticize,K R IH T IH S AY Z,K R IH T AH S AY Z D
137,0.5163647532463074,privatize,P R IH V AH T AY Z,P R AY V AH T AY Z D
137,0.4745792746543884,initialize,IH N IH SH AH L AY Z,IH N IH SH AH L AY Z D
137,0.4737182855606079,grimace,G R IH M AH S,G R IH M AH S T
137,0.46579256653785706,dribble,D R IH B AH L,D R IH B AH L D
137,0.4632546305656433,cripple,K R IH P AH L,K R IH P AH L D
137,0.45035070180892944,triple,T R IH P AH L,T R IH P AH L D
137,0.44910651445388794,irritate,IH R IH T EY T,IH R AH T EY T AH D
137,0.43108415603637695,epitomize,IH P IH T AH M AY Z,IH P IH T AH M AY Z D
137,0.4227812588214874,bristle,B R IH S AH L,B R IH S AH L D
137,0.41408511996269226,trickle,T R IH K AH L,T R IH K AH L D
137,0.41052889823913574,omit,OW M IH T,OW M IH T AH D
137,0.41042426228523254,grip,G R IH P,G R IH P T
137,0.40939778089523315,glimpse,G L IH M P S,G L IH M P S T
137,0.4075699746608734,grizzle,G R IH Z AH L,G R IH Z AH L D
137,0.405849814414978,even,IY V IH N,IY V AH N D
137,0.40485113859176636,precede,P R IH S IY D,P R IH S IY D IH D
137,0.4037814140319824,drip,D R IH P,D R IH P T
137,0.3987150192260742,fritter,F R IH T ER,F R IH T ER D
137,0.39600422978401184,grill,G R IH L,G R IH L D
137,0.3945769667625427,bridge,B R IH JH,B R IH JH D
137,0.3944619297981262,spearhead,S P IH R HH EH D,S P IH R HH EH D IH D
137,0.3892946243286133,drill,D R IH L,D R IH L D
137,0.38923972845077515,emit,IH M IH T,IH M IH T AH D
137,0.3878253102302551,trip,T R IH P,T R IH P T
137,0.3755726218223572,crimp,K R IH M P,K R IH M P T
137,0.37308794260025024,acidify,AH S IH D AH F AY,AH S IH D AH F AY D
137,0.3727911114692688,frisk,F R IH S K,F R IH S K T
137,0.3718659281730652,grin,G R IH N,G R IH N D
137,0.3628252446651459,quit,K W IH T,K W IH T
137,0.35870349407196045,frizzle,F R IH Z AH L,F R IH Z AH L D
137,0.3576405644416809,predict,P R IH D IH K T,P R IH D IH K T IH D
137,0.3537820875644684,slit,S L IH T,S L IH T
137,0.3535192012786865,sneer,S N IH R,S N IH R D
137,0.3526838421821594,swivel,S W IH V AH L,S W IH V AH L D
137,0.3523688316345215,initial,IH N IH SH AH L,IH N IH SH AH L D
137,0.3514384627342224,trick,T R IH K,T R IH K T
137,0.34828120470046997,clear,K L IH R,K L IH R D
137,0.34692543745040894,skid,S K IH D,S K IH D IH D
137,0.3469213843345642,prick,P R IH K,P R IH K T
137,0.3463839292526245,thrill,TH R IH L,TH R IH L D
137,0.3455049991607666,quip,K W IH P,K W IH P T
137,0.344241738319397,affix,AE F IH K S,AH F IH K S T
137,0.34421980381011963,blitz,B L IH T S,B L IH T S T
137,0.34343069791793823,reissue,R IY IH SH UW,R IY IH SH UW D
137,0.3426496386528015,clip,K L IH P,K L IH P T
137,0.3413648009300232,reiterate,R IY IH T ER EY T,R IY IH T ER EY T IH D
137,0.33975523710250854,trim,T R IH M,T R IH M D
137,0.33796167373657227,brim,B R IH M,B R IH M D
137,0.3375377655029297,reimpose,R IY IH M P OW Z,R IY IH M P OW Z D
137,0.3368954360485077,preside,P R IH Z AY D,P R IH Z AY D IH D
137,0.33656471967697144,slip,S L IH P,S L IH P T
137,0.3363507091999054,cringe,K R IH N JH,K R IH N JH D
137,0.3340263366699219,spill,S P IH L,S P IH L D
137,0.33237794041633606,snicker,S N IH K ER,S N IH K ER D
137,0.3299018442630768,evince,IH V IH N S,IH V IH N S T
137,0.3290193974971771,steer,S T IH R,S T IH R D
137,0.32475218176841736,audit,AO D IH T,AO D IH T IH D
137,0.32383766770362854,reinvite,R IY IH N V AY T,R IY IH N V AY T IH D
137,0.3209278881549835,trigger,T R IH G ER,T R IH G ER D
137,0.32018476724624634,glisten,G L IH S AH N,G L IH S AH N D
137,0.31780752539634705,clinch,K L IH N CH,K L IH N CH T
137,0.30996084213256836,spin,S P IH N,S P AH N
137,0.3098509907722473,drink,D R IH NG K,D R AE NG K
137,0.30916929244995117,still,S T IH L,S T IH L D
137,0.30783361196517944,skin,S K IH N,S K IH N D
137,0.3067029118537903,click,K L IH K,K L IH K T
137,0.3044626712799072,flip,F L IH P,F L IH P T
137,0.30216526985168457,swish,S W IH SH,S W IH SH T
137,0.302005410194397,nourish,N ER IH SH,N ER IH SH T
137,0.3007890582084656,quilt,K W IH L T,K W IH L T IH D
137,0.3004503846168518,slick,S L IH K,S L IH K T
137,0.29976412653923035,skim,S K IH M,S K IH M D
137,0.293476939201355,swim,S W IH M,S W AE M
137,0.28957533836364746,slim,S L IH M,S L IH M D
137,0.28902286291122437,reemerge,R IY IH M ER JH,R IY IH M ER JH D
137,0.28714972734451294,presume,P R IH Z UW M,P R AH Z UW M D
137,0.28658807277679443,shrink,SH R IH NG K,SH R AE NG K
137,0.28648173809051514,flicker,F L IH K ER,F L IH K ER D
137,0.2855300009250641,tantalize,T AE N T AH L AY Z,T AE N T AH L AY Z D
137,0.28072118759155273,flinch,F L IH N CH,F L IH N CH T
137,0.280532568693161,unemploy,AH N IH M P L OY,AH N EH M P L OY D
137,0.2799656093120575,twist,T W IH S T,T W IH S T IH D
137,0.2793221175670624,stilt,S T IH L T,S T IH L T IH D
137,0.27708059549331665,quiz,K W IH Z,K W IH Z D
137,0.2627685070037842,switch,S W IH CH,S W IH CH T
137,0.26190435886383057,initiate,IH N IH SH IY EY T,IH N IH SH IY EY T AH D
137,0.25805026292800903,bring,B R IH NG,B R AO T
137,0.2580130398273468,twitch,T W IH CH,T W IH CH T
137,0.24870480597019196,blister,B L IH S T ER,B L IH S T ER D
137,0.24755005538463593,swink,S W IH NG K,S W AE NG K
137,0.24745874106884003,twig,T W IH G,T W IH G D
137,0.24499501287937164,stitch,S T IH CH,S T IH CH T
137,0.23770736157894135,assist,AH S IH S T,AH S IH S T IH D
137,0.23502479493618011,blink,B L IH NG K,B L IH NG K T
137,0.23160089552402496,vandalize,V AE N D AH L AY Z,V AE N D AH L AY Z D
137,0.2311049997806549,stink,S T IH NG K,S T AE NG K
137,0.21479672193527222,cling,K L IH NG,K L AH NG
137,0.21427883207798004,addict,AH D IH K T,AH D IH K T IH D
137,0.2120242863893509,swing,S W IH NG,S W AH NG
137,0.20858940482139587,sling,S L IH NG,S L AH NG
137,0.19634830951690674,sting,S T IH NG,S T AH NG
137,0.18966169655323029,deviate,D IY V IY EY T,D IY V IY EY T IH D
137,0.17701350152492523,fling,F L IH NG,F L AH NG
137,0.1764494925737381,telex,T EH L EH K S,T EH L EH K S T
137,0.1674589067697525,trouble,T R AH B AH L,T R AH B AH L D
137,0.1663150042295456,retrace,R IY T R EY S,R IY T R EY S T
137,0.159201979637146,string,S T R IH NG,S T R AH NG
137,0.14806681871414185,argue,AA R G Y UW,AA R G Y UW D
137,0.1453752964735031,squeak,S K W IY K,S K W IY K T
137,0.13284532725811005,ear,IY R,IH R D
137,0.1271650642156601,crater,K R EY T ER,K R EY T ER D
137,0.12429393082857132,stroke,S T R OW K,S T R OW K T
137,0.12273439019918442,treat,T R IY T,T R IY T IH D
137,0.12118441611528397,panic,P AE N IH K,P AE N IH K T
137,0.1200474202632904,grope,G R OW P,G R OW P T
137,0.11822354793548584,grate,G R EY T,G R EY T IH D
137,0.11556334048509598,balloon,B AH L UW N,B AH L UW N D
137,0.11425958573818207,invoke,IH N V OW K,IH N V OW K T
137,0.11306967586278915,prefer,P R AH F ER,P R AH F ER D
137,0.1118537038564682,banish,B AE N IH SH,B AE N IH SH T
137,0.11167214065790176,screech,S K R IY CH,S K R IY CH T
137,0.10763368755578995,streak,S T R IY K,S T R IY K T
137,0.10561443120241165,confer,K AH N F ER,K AH N F ER D
137,0.10486724227666855,punish,P AH N IH SH,P AH N IH SH T
137,0.10392329096794128,drawl,D R AO L,D R AO L D
137,0.1024867594242096,gag,G AE G,G AE G D
137,0.10074838250875473,pander,P AE N D ER,P AE N D ER D
137,0.10067185759544373,grade,G R EY D,G R EY D AH D
137,0.10049125552177429,crawl,K R AO L,K R AO L D
137,0.09790702909231186,pant,P AE N T,P AE N T IH D
137,0.09522227197885513,tier,T IY R,T IY R D
137,0.09467339515686035,crunch,K R AH N CH,K R AH N CH T
137,0.09359870851039886,drape,D R EY P,D R EY P T
137,0.09104745090007782,gust,G AH S T,G AH S T IH D
137,0.09072130173444748,tamper,T AE M P ER,T AE M P ER D
137,0.08280365914106369,bang,B AE NG,B AE NG D
138,0.9566434621810913,zone,Z OW N,Z OW N D
138,0.9421323537826538,yearn,Y ER N,Y ER N D
138,0.9265792369842529,zap,Z AE P,Z AE P T
138,0.9229645729064941,zip,Z IH P,Z IH P T
138,0.9121578931808472,zag,Z AE G,Z AE G D
138,0.8921452760696411,yawn,Y AO N,Y AO N D
138,0.8810935020446777,zoom,Z UW M,Z UW M D
138,0.8731321692466736,yoke,Y OW K,Y OW K T
138,0.8722131252288818,thatch,TH AE CH,TH AE CH T
138,0.8675462603569031,theme,TH IY M,TH IY M D
138,0.8577423095703125,lurch,L ER CH,L ER CH T
138,0.8536559343338013,view,V Y UW,V Y UW D
138,0.849388599395752,cue,K Y UW,K Y UW D
138,0.8444233536720276,verse,V ER S,V ER S T
138,0.8402654528617859,search,S ER CH,S ER CH T
138,0.8381541967391968,curse,K ER S,K ER S T
138,0.8380274176597595,yell,Y EH L,Y EH L D
138,0.8356666564941406,beach,B IY CH,B IY CH T
138,0.8356469869613647,leach,L IY CH,L IY CH T
138,0.8332676887512207,thin,TH IH N,TH IH N D
138,0.8295576572418213,coach,K OW CH,K OW CH T
138,0.8264152407646179,perch,P ER CH,P ER CH T
138,0.8260692358016968,teach,T IY CH,T AO T
138,0.8248106241226196,arch,AA R CH,AA R CH T
138,0.8246586322784424,use,Y UW S,Y UW Z D
138,0.824608325958252,ask,AE S K,AE S K T
138,0.8222730159759521,burn,B ER N,B ER N D
138,0.8215888738632202,learn,L ER N,L ER N D
138,0.818444550037384,catch,K AE CH,K AA T
138,0.8162513375282288,term,T ER M,T ER M D
138,0.8134500980377197,turn,T ER N,T ER N D
138,0.810746967792511,tease,T IY Z,T IY Z D
138,0.8097601532936096,ave,AA V EY,AE D
138,0.8089609146118164,doze,D OW Z,D OW Z D
138,0.8089465498924255,deem,D IY M,D IY M D
138,0.8087977170944214,inch,IH N CH,IH N CH T
138,0.8082546591758728,dice,D AY S,D AY S T
138,0.8081478476524353,ditch,D IH CH,D IH CH T
138,0.8066628575325012,latch,L AE CH,L AE CH T
138,0.8056617975234985,dine,D AY N,D AY N D
138,0.8036032915115356,reach,R IY CH,R IY CH T
138,0.8024080991744995,beam,B IY M,B IY M D
138,0.802310585975647,lease,L IY S,L IY S T
138,0.802310585975647,leese,L IY S,L AO R
138,0.8022077083587646,seize,S IY Z,S IY Z D
138,0.8019428849220276,merce,M ER S,M ER S T
138,0.8015421628952026,chime,CH AY M,CH AY M D
138,0.8015267848968506,thumb,TH AH M,TH AH M D
138,0.8009733557701111,hurry,HH ER IY,HH ER IY D
138,0.8006256222724915,size,S AY Z,S AY Z D
138,0.7997102737426758,tier,T IY R,T IY R D
138,0.7995806336402893,lean,L IY N,L IY N D
138,0.798301100730896,line,L AY N,L AY N D
138,0.7963352203369141,ax,AE K S,AE K S T
138,0.7963352203369141,axe,AE K S,AE K S T
138,0.7961847186088562,long,L AO NG,L AO NG D
138,0.7947995662689209,ally,AE L AY,AH L AY D
138,0.7947216033935547,lurk,L ER K,L ER K T
138,0.7945946455001831,comb,K OW M,K OW M D
138,0.7941809296607971,veer,V IH R,V IH R D
138,0.7935953736305237,team,T IY M,T IY M D
138,0.7934629917144775,keep,K IY P,K EH P T
138,0.7931427359580994,curb,K ER B,K ER B D
138,0.793070912361145,purse,P ER S,P ER S T
138,0.7926436066627502,arm,AA R M,AA R M D
138,0.7923280596733093,bang,B AE NG,B AE NG D
138,0.7921487092971802,time,T AY M,T AY M D
138,0.7918488383293152,curl,K ER L,K ER L D
138,0.7916440963745117,tire,T AY ER,T AY ER D
138,0.7907140254974365,curve,K ER V,K ER V D
138,0.7894816398620605,bing,B IH NG,B IH N JH D
138,0.7890380620956421,dome,D OW M,D OW M D
138,0.7884747982025146,arise,ER AY Z,ER OW Z
138,0.7876298427581787,rise,R AY Z,R OW Z
138,0.7845367193222046,poach,P OW CH,P OW CH T
138,0.7845267057418823,care,K EH R,K EH R D
138,0.7845069169998169,mire,M AY R,M AY R D
138,0.784448504447937,bore,B AO R,B AO R D
138,0.7835368514060974,worry,W ER IY,W ER IY D
138,0.7833117246627808,botch,B AA CH,B AA CH T
138,0.7830846905708313,bowse,B OW S,B AW Z D
138,0.7827185392379761,cease,S IY S,S IY S T
138,0.7824283838272095,match,M AE CH,M AE CH T
138,0.7817217111587524,kiss,K IH S,K IH S T
138,0.7806859016418457,cause,K AA Z,K AA Z D
138,0.7801873683929443,dam,D AE M,D AE M D
138,0.7801873683929443,damn,D AE M,D AE M D
138,0.7800173759460449,bone,B OW N,B OW N D
138,0.7799321413040161,leap,L IY P,L EH P T
138,0.779922604560852,beep,B IY P,B IY P T
138,0.779678463935852,ting,T IH NG,T IH NG D
138,0.779533863067627,hear,HH IY R,HH ER D
138,0.7792546153068542,loan,L OW N,L OW N D
138,0.7778651714324951,firm,F ER M,F ER M D
138,0.7776708006858826,dare,D EH R,D EH R D
138,0.7766205668449402,hatch,HH AE CH,HH AE CH T
138,0.7754262685775757,surge,S ER JH,S ER JH D
138,0.7753169536590576,cope,K OW P,K OW P T
138,0.774948000907898,dim,D IH M,D IH M D
138,0.7747958898544312,mean,M IY N,M EH N T
138,0.7745294570922852,cheer,CH IH R,CH IH R D
138,0.7743903398513794,mine,M AY N,M AY N D
138,0.7741110324859619,patch,P AE CH,P AE CH T
138,0.7730785608291626,hose,HH OW Z,HH OW Z D
138,0.7725900411605835,hitch,HH IH CH,HH IH CH T
138,0.772343635559082,leak,L IY K,L IY K T
138,0.7718372941017151,chair,CH EH R,CH EH R D
138,0.7718197107315063,bare,B EH R,B EH R D
138,0.7717812061309814,wise,W AY Z,W AY Z D
138,0.7717443108558655,vouch,V AW CH,V AW CH T
138,0.7711954116821289,tone,T OW N,T OW N D
138,0.7711849212646484,like,L AY K,L AY K T
138,0.7711465358734131,bike,B AY K,B AY K T
138,0.7708169221878052,hire,HH AY ER,HH AY ER D
138,0.7700653672218323,pitch,P IH CH,P IH CH T
138,0.7700510025024414,rhyme,R AY M,R AY M D
138,0.770008385181427,sing,S IH NG,S AE NG
138,0.769403338432312,ban,B AE N,B AE N D
138,0.769387423992157,pose,P OW Z,P OW Z D
138,0.7693779468536377,surf,S ER F,S ER F T
138,0.7693383693695068,piece,P IY S,P IY S T
138,0.7690258622169495,merge,M ER JH,M ER JH D
138,0.7686750888824463,dope,D OW P,D OW P T
138,0.7683390974998474,limb,L IH M,L IH M D
138,0.768004298210144,claw,K L AO,K L AO D
138,0.7671411037445068,wretch,R EH CH,R EH CH IH D
138,0.7662456035614014,pine,P AY N,P AY N D
138,0.7661812901496887,toss,T AO S,T AO S T
138,0.7659525275230408,couch,K AW CH,K AW CH T
138,0.7650337815284729,cap,K AE P,K AE P T
138,0.7649333477020264,soar,S AO R,S AO R D
138,0.7648051977157593,wrong,R AO NG,R AO NG D
138,0.7634217739105225,perk,P ER K,P ER K T
138,0.762602686882019,snee,S N IY,S N IY D
138,0.762403130531311,tear,T EH R,T AO R
138,0.7623782157897949,deal,D IY L,D EH L T
138,0.7621444463729858,pause,P AO Z,P AO Z D
138,0.7617449760437012,seep,S IY P,S IY P T
138,0.761742889881134,hang,HH AE NG,HH AH NG
138,0.7616227865219116,dive,D AY V,D AY V D
138,0.7605162858963013,tan,T AE N,T AE N D
138,0.7604023218154907,purge,P ER JH,P ER JH D
138,0.7598781585693359,serve,S ER V,S ER V D
138,0.7590352296829224,touch,T AH CH,T AH CH T
138,0.7588226795196533,daze,D EY Z,D EY Z D
138,0.7586135268211365,con,K AA N,K AA N D
138,0.7586135268211365,conn,K AA N,K AA N D
138,0.7574954032897949,offer,AO F ER,AO F ER D
138,0.7570921182632446,ring,R IH NG,R IH NG D
138,0.7570921182632446,wring,R IH NG,R AH NG
138,0.7569172978401184,sear,S IH R,S IH R D
138,0.756262481212616,bar,B AA R,B AA R D
138,0.7562270164489746,moan,M OW N,M OW N D
138,0.7560664415359497,blur,B L ER,B L ER D
138,0.7559859752655029,ping,P IH NG,P IH NG D
138,0.7555594444274902,leave,L IY V,L EH F T
138,0.7552686929702759,nurse,N ER S,N ER S T
138,0.7548608779907227,char,CH AA R,CH AA R D
138,0.7547308206558228,loathe,L OW DH,L OW DH D
138,0.7546828985214233,home,HH OW M,HH OW M D
138,0.7543817162513733,live,L AY V,L IH V D
138,0.7536943554878235,seek,S IY K,S AO T
138,0.7536302804946899,dip,D IH P,D IH P T
138,0.7535833120346069,wean,W IY N,W IY N D
138,0.7533053159713745,wire,W AY ER,W AY ER D
138,0.75303053855896,buzz,B AH Z,B AH Z D
138,0.7529882192611694,don,D AA N,D AA N D
138,0.7527733445167542,roar,R AO R,R AO R D
138,0.7527620792388916,hone,HH OW N,HH OW N D
138,0.7525013089179993,fire,F AY ER,F AY ER D
138,0.7523139715194702,usher,AH SH ER,AH SH ER D
138,0.7520958781242371,pore,P AO R,P AO R D
138,0.7520958781242371,pour,P AO R,P AO R D
138,0.7517997026443481,wine,W AY N,W AY N D
138,0.751638650894165,heap,HH IY P,HH IY P T
138,0.7513246536254883,lap,L AE P,L AE P T
138,0.7511665225028992,kick,K IH K,K IH K T
138,0.750826358795166,hurl,HH ER L,HH ER L D
138,0.7499773502349854,fetch,F EH CH,F EH CH T
138,0.7498128414154053,choke,CH OW K,CH OW K T
138,0.7498070001602173,fine,F AY N,F AY N D
138,0.7498060464859009,hype,HH AY P,HH AY P T
138,0.7496967315673828,awe,AA,AO D
138,0.7496433258056641,boss,B AA S,B AA S T
138,0.7494522333145142,reap,R IY P,R IY P T
138,0.7494128942489624,spur,S P ER,S P ER D
138,0.7491071224212646,mass,M AE S,M AE S T
138,0.7488818168640137,bomb,B AA M,B AA M D
138,0.7488349676132202,work,W ER K,W ER K T
138,0.7484616041183472,cuss,K AH S,K AH S T
138,0.7483339309692383,come,K AH M,K EY M
138,0.7483339309692383,cum,K AH M,K EY M
138,0.748273491859436,peep,P IY P,P IY P T
138,0.7476512789726257,draw,D R AO,D R UW
138,0.7476379871368408,tar,T AA R,T AA R D
138,0.7474696040153503,dog,D AO G,D AO G D
138,0.7473157048225403,sin,S IH N,S IH N D
138,0.7472975254058838,pipe,P AY P,P AY P T
138,0.7467589974403381,balk,B AO K,B AO K T
138,0.7466464042663574,chip,CH IH P,CH IH P T
138,0.7465259432792664,lip,L IH P,L IH P T
138,0.7463767528533936,tongue,T AH NG,T AH NG D
138,0.7460773587226868,tile,T AY L,T AY L D
138,0.7458989024162292,man,M AE N,M AE N D
138,0.7454289197921753,worth,W ER TH,W ER TH
138,0.7449866533279419,miss,M IH S,M IH S T
138,0.7445719242095947,dole,D OW L,D OW L D
138,0.7439565658569336,rear,R IH R,R IH R D
138,0.7436062097549438,call,K AO L,K AO L D
138,0.7429654598236084,cane,K EY N,K EY N D
138,0.7429144382476807,peer,P IH R,P IH R D
138,0.7425249814987183,thaw,TH AO,TH AO D
138,0.7424509525299072,ram,R AE M,R AE M D
138,0.7424484491348267,back,B AE K,B AE K T
138,0.7423516511917114,tap,T AE P,T AE P T
138,0.742143988609314,pawn,P AO N,P AO N D
138,0.7419143319129944,deck,D EH K,D EH K T
138,0.741908073425293,hike,HH AY K,HH AY K T
138,0.7411404848098755,wing,W IH NG,W IH NG D
138,0.7410259246826172,cop,K AA P,K AA P T
138,0.7408514618873596,log,L AO G,L AO G D
138,0.7406142950057983,pass,P AE S,P AE S T
138,0.7405229806900024,peak,P IY K,P IY K T
138,0.7405229806900024,pique,P IY K,P IY K T
138,0.7405213117599487,whiz,W IH Z,W IH Z D
138,0.7404578924179077,mess,M EH S,M EH S T
138,0.7402343153953552,wreak,R IY K,R IY K T
138,0.7400097250938416,cry,K R AY,K R AY D
138,0.7398276329040527,dun,D AH N,D AH N D
138,0.7394381761550903,hiss,HH IH S,HH IH S T
138,0.7391949892044067,pare,P EH R,P EH R D
138,0.7385371923446655,lick,L IH K,L IH K T
138,0.738118052482605,dig,D IH G,D AH G
138,0.7380985021591187,bath,B AE TH,B EY DH D
138,0.738042950630188,pan,P AE N,P AE N D
138,0.7379977703094482,slur,S L ER,S L ER D
138,0.7379442453384399,mope,M OW P,M OW P T
138,0.7376715540885925,shine,SH AY N,SH OW N
138,0.737598180770874,tip,T IH P,T IH P T
138,0.7373322248458862,bowl,B OW L,B OW L D
138,0.7373077869415283,shirk,SH ER K,SH ER K T
138,0.7369213104248047,rim,R IH M,R IH M D
